104	0.20000000	0.05000000	   
105	0.20000000	0.00000000	   
106	0.25000000	1.00000000	   
107	0.25000000	0.95000000	   
108	0.25000000	0.90000000	   
109	0.25000000	0.85000000	   
110	0.25000000	0.80000000	   
111	0.25000000	0.75000000	   
112	0.25000000	0.70000000	   
113	0.25000000	0.65000000	   
114	0.25000000	0.60000000	   
115	0.25000000	0.55000000	   
116	0.25000000	0.50000000	   
117	0.25000000	0.45000000	   
118	0.25000000	0.40000000	   
119	0.25000000	0.35000000	   
120	0.25000000	0.30000000	   
121	0.25000000	0.25000000	   
122	0.25000000	0.20000000	   
123	0.25000000	0.15000000	   
124	0.25000000	0.10000000	   
125	0.25000000	0.05000000	   
126	0.25000000	0.00000000	   
127	0.30000000	1.00000000	   
128	0.30000000	0.95000000	   
129	0.30000000	0.90000000	   
130	0.30000000	0.85000000	   
131	0.30000000	0.80000000	   
132	0.30000000	0.75000000	   
133	0.30000000	0.70000000	   
134	0.30000000	0.65000000	   
135	0.30000000	0.60000000	   
136	0.30000000	0.55000000	   
137	0.30000000	0.50000000	   
138	0.30000000	0.45000000	   
139	0.30000000	0.40000000	   
140	0.30000000	0.35000000	   
141	0.30000000	0.30000000	   
142	0.30000000	0.25000000	   
143	0.30000000	0.20000000	   
144	0.30000000	0.15000000	   
145	0.30000000	0.10000000	   
146	0.30000000	0.05000000	   
147	0.30000000	0.00000000	   
148	0.35000000	1.00000000	   
149	0.35000000	0.95000000	   
150	0.35000000	0.90000000	   
151	0.35000000	0.85000000	   
152	0.35000000	0.80000000	   
153	0.35000000	0.75000000	   
154	0.35000000	0.70000000	   
155	0.35000000	0.65000000	   
156	0.35000000	0.60000000	   
157	0.35000000	0.55000000	   
158	0.35000000	0.50000000	   
159	0.35000000	0.45000000	   
160	0.35000000	0.40000000	   
161	0.35000000	0.35000000	   
162	0.35000000	0.30000000	   
163	0.35000000	0.25000000	   
164	0.35000000	0.20000000	   
165	0.35000000	0.15000000	   
166	0.35000000	0.10000000	   
167	0.35000000	0.05000000	   
168	0.35000000	0.00000000	   
169	0.40000000	1.00000000	   
170	0.40000000	0.95000000	   
171	0.40000000	0.90000000	   
172	0.40000000	0.85000000	   
173	0.40000000	0.80000000	   
174	0.40000000	0.75000000	   
175	0.40000000	0.70000000	   
176	0.40000000	0.65000000	   
177	0.40000000	0.60000000	   
178	0.40000000	0.55000000	   
179	0.40000000	0.50000000	   
180	0.40000000	0.45000000	   
181	0.40000000	0.40000000	   
182	0.40000000	0.35000000	   
183	0.40000000	0.30000000	   
184	0.40000000	0.25000000	   
185	0.40000000	0.20000000	   
186	0.40000000	0.15000000	   
187	0.40000000	0.10000000	   
188	0.40000000	0.05000000	   
189	0.40000000	0.00000000	   
190	0.45000000	1.00000000	   
191	0.45000000	0.95000000	   
192	0.45000000	0.90000000	   
193	0.45000000	0.85000000	   
194	0.45000000	0.80000000	   
195	0.45000000	0.75000000	   
196	0.45000000	0.70000000	   
197	0.45000000	0.65000000	   
198	0.45000000	0.60000000	   
199	0.45000000	0.55000000	   
200	0.45000000	0.50000000	   
201	0.45000000	0.45000000	   
202	0.45000000	0.40000000	   
203	0.45000000	0.35000000	   
204	0.45000000	0.30000000	   
205	0.45000000	0.25000000	   
206	0.45000000	0.20000000	   
207	0.45000000	0.15000000	   
208	0.45000000	0.10000000	   
209	0.45000000	0.05000000	   
210	0.45000000	0.00000000	   
211	0.50000000	1.00000000	   
212	0.50000000	0.95000000	   
213	0.50000000	0.90000000	   
214	0.50000000	0.85000000	   
215	0.50000000	0.80000000	   
216	0.50000000	0.75000000	   
217	0.50000000	0.70000000	   
218	0.50000000	0.65000000	   
219	0.50000000	0.60000000	   
220	0.50000000	0.55000000	   
221	0.50000000	0.50000000	   
222	0.50000000	0.45000000	   
223	0.50000000	0.40000000	   
224	0.50000000	0.35000000	   
225	0.50000000	0.30000000	   
226	0.50000000	0.25000000	   
227	0.50000000	0.20000000	   
228	0.50000000	0.15000000	   
229	0.50000000	0.10000000	   
230	0.50000000	0.05000000	   
231	0.50000000	0.00000000	   
232	0.55000000	1.00000000	   
233	0.55000000	0.95000000	   
234	0.55000000	0.90000000	   
235	0.55000000	0.85000000	   
236	0.55000000	0.80000000	   
237	0.55000000	0.75000000	   
238	0.55000000	0.70000000	   
239	0.55000000	0.65000000	   
240	0.55000000	0.60000000	   
241	0.55000000	0.55000000	   
242	0.55000000	0.50000000	   
243	0.55000000	0.45000000	   
244	0.55000000	0.40000000	   
245	0.55000000	0.35000000	   
246	0.55000000	0.30000000	   
247	0.55000000	0.25000000	   
248	0.55000000	0.20000000	   
249	0.55000000	0.15000000	   
250	0.55000000	0.10000000	   
251	0.55000000	0.05000000	   
252	0.55000000	0.00000000	   
253	0.60000000	1.00000000	   
254	0.60000000	0.95000000	   
255	0.60000000	0.90000000	   
256	0.60000000	0.85000000	   
257	0.60000000	0.80000000	   
258	0.60000000	0.75000000	   
259	0.60000000	0.70000000	   
260	0.60000000	0.65000000	   
261	0.60000000	0.60000000	   
262	0.60000000	0.55000000	   
263	0.60000000	0.50000000	   
264	0.60000000	0.45000000	   
265	0.60000000	0.40000000	   
266	0.60000000	0.35000000	   
267	0.60000000	0.30000000	   
268	0.60000000	0.25000000	   
269	0.60000000	0.20000000	   
270	0.60000000	0.15000000	   
271	0.60000000	0.10000000	   
272	0.60000000	0.05000000	   
273	0.60000000	0.00000000	   
274	0.65000000	1.00000000	   
275	0.65000000	0.95000000	   
276	0.65000000	0.90000000	   
277	0.65000000	0.85000000	   
278	0.65000000	0.80000000	   
279	0.65000000	0.75000000	   
280	0.65000000	0.70000000	   
281	0.65000000	0.65000000	   
282	0.65000000	0.60000000	   
283	0.65000000	0.55000000	   
284	0.65000000	0.50000000	   
285	0.65000000	0.45000000	   
286	0.65000000	0.40000000	   
287	0.65000000	0.35000000	   
288	0.65000000	0.30000000	   
289	0.65000000	0.25000000	   
290	0.65000000	0.20000000	   
291	0.65000000	0.15000000	   
292	0.65000000	0.10000000	   
293	0.65000000	0.05000000	   
294	0.65000000	0.00000000	   
295	0.70000000	1.00000000	   
296	0.70000000	0.95000000	   
297	0.70000000	0.90000000	   
298	0.70000000	0.85000000	   
299	0.70000000	0.80000000	   
300	0.70000000	0.75000000	   
301	0.70000000	0.70000000	   
302	0.70000000	0.65000000	   
303	0.70000000	0.60000000	   
304	0.70000000	0.55000000	   
305	0.70000000	0.50000000	   
306	0.70000000	0.45000000	   
307	0.70000000	0.40000000	   
308	0.70000000	0.35000000	   
309	0.70000000	0.30000000	   
310	0.70000000	0.25000000	   
311	0.70000000	0.20000000	   
312	0.70000000	0.15000000	   
313	0.70000000	0.10000000	   
314	0.70000000	0.05000000	   
315	0.70000000	0.00000000	   
316	0.75000000	1.00000000	   
317	0.75000000	0.95000000	   
318	0.75000000	0.90000000	   
319	0.75000000	0.85000000	   
320	0.75000000	0.80000000	   
321	0.75000000	0.75000000	   
322	0.75000000	0.70000000	   
323	0.75000000	0.65000000	   
324	0.75000000	0.60000000	   
325	0.75000000	0.55000000	   
326	0.75000000	0.50000000	   
327	0.75000000	0.45000000	   
328	0.75000000	0.40000000	   
329	0.75000000	0.35000000	   
330	0.75000000	0.30000000	   
331	0.75000000	0.25000000	   
332	0.75000000	0.20000000	   
333	0.75000000	0.15000000	   
334	0.75000000	0.10000000	   
335	0.75000000	0.05000000	   
336	0.75000000	0.00000000	   
337	0.80000000	1.00000000	   
338	0.80000000	0.95000000	   
339	0.80000000	0.90000000	   
340	0.80000000	0.85000000	   
341	0.80000000	0.80000000	   
342	0.80000000	0.75000000	   
343	0.80000000	0.70000000	   
344	0.80000000	0.65000000	   
345	0.80000000	0.60000000	   
346	0.80000000	0.55000000	   
347	0.80000000	0.50000000	   
348	0.80000000	0.45000000	   
349	0.80000000	0.40000000	   
350	0.80000000	0.35000000	   
351	0.80000000	0.30000000	   
352	0.80000000	0.25000000	   
353	0.80000000	0.20000000	   
354	0.80000000	0.15000000	   
355	0.80000000	0.10000000	   
356	0.80000000	0.05000000	   
357	0.80000000	0.00000000	   
358	0.85000000	1.00000000	   
359	0.85000000	0.95000000	   
360	0.85000000	0.90000000	   
361	0.85000000	0.85000000	   
362	0.85000000	0.80000000	   
363	0.85000000	0.75000000	   
364	0.85000000	0.70000000	   
365	0.85000000	0.65000000	   
366	0.85000000	0.60000000	   
367	0.85000000	0.55000000	   
368	0.85000000	0.50000000	   
369	0.85000000	0.45000000	   
370	0.85000000	0.40000000	   
371	0.85000000	0.35000000	   
372	0.85000000	0.30000000	   
373	0.85000000	0.25000000	   
374	0.85000000	0.20000000	   
375	0.85000000	0.15000000	   
376	0.85000000	0.10000000	   
377	0.85000000	0.05000000	   
378	0.85000000	0.00000000	   
379	0.90000000	1.00000000	   
380	0.90000000	0.95000000	   
381	0.90000000	0.90000000	   
382	0.90000000	0.85000000	   
383	0.90000000	0.80000000	   
384	0.90000000	0.75000000	   
385	0.90000000	0.70000000	   
386	0.90000000	0.65000000	   
387	0.90000000	0.60000000	   
388	0.90000000	0.55000000	   
389	0.90000000	0.50000000	   
390	0.90000000	0.45000000	   
391	0.90000000	0.40000000	   
392	0.90000000	0.35000000	   
393	0.90000000	0.30000000	   
394	0.90000000	0.25000000	   
395	0.90000000	0.20000000	   
396	0.90000000	0.15000000	   
397	0.90000000	0.10000000	   
398	0.90000000	0.05000000	   
399	0.90000000	0.00000000	   
400	0.95000000	1.00000000	   
401	0.95000000	0.95000000	   
402	0.95000000	0.90000000	   
403	0.95000000	0.85000000	   
404	0.95000000	0.80000000	   
405	0.95000000	0.75000000	   
406	0.95000000	0.70000000	   
407	0.95000000	0.65000000	   
408	0.95000000	0.60000000	   
409	0.95000000	0.55000000	   
410	0.95000000	0.50000000	   
411	0.95000000	0.45000000	   
412	0.95000000	0.40000000	   
413	0.95000000	0.35000000	   
414	0.95000000	0.30000000	   
415	0.95000000	0.25000000	   
416	0.95000000	0.20000000	   
417	0.95000000	0.15000000	   
418	0.95000000	0.10000000	   
419	0.95000000	0.05000000	   
420	0.95000000	0.00000000	   
421	1.00000000	1.00000000	   
422	1.00000000	0.95000000	   
423	1.00000000	0.90000000	   
424	1.00000000	0.85000000	   
425	1.00000000	0.80000000	   
426	1.00000000	0.75000000	   
427	1.00000000	0.70000000	   
428	1.00000000	0.65000000	   
429	1.00000000	0.60000000	   
430	1.00000000	0.55000000	   
431	1.00000000	0.50000000	   
432	1.00000000	0.45000000	   
433	1.00000000	0.40000000	   
434	1.00000000	0.35000000	   
435	1.00000000	0.30000000	   
436	1.00000000	0.25000000	   
437	1.00000000	0.20000000	   
438	1.00000000	0.15000000	   
439	1.00000000	0.10000000	   
440	1.00000000	0.05000000	   
441	1.00000000	0.00000000	 
